Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-08-11 00:00:00+05:30,2090.655567013917,2113.6364268458515,2077.146191170207,2110.944580078125,4238859,0.0,0.0
2021-08-12 00:00:00+05:30,2118.5217180853065,2119.817864635041,2098.681548081764,2104.1650390625,3755507,0.0,0.0
2021-08-13 00:00:00+05:30,2110.9444737662852,2143.446471139065,2102.6194408959436,2139.209228515625,5898384,0.0,0.0
2021-08-16 00:00:00+05:30,2142.8984182181507,2196.387280267821,2121.7618592877975,2166.975830078125,10123204,0.0,0.0
2021-08-17 00:00:00+05:30,2162.339951846621,2178.6407286969347,2141.4029866603914,2157.753662109375,5841743,0.0,0.0
2021-08-18 00:00:00+05:30,2167.474218843232,2180.235845262227,2146.138553426562,2166.128173828125,4650008,0.0,0.0
2021-08-20 00:00:00+05:30,2136.567272802899,2165.4802223648608,2130.5852832383553,2141.801513671875,4350228,0.0,0.0
2021-08-23 00:00:00+05:30,2167.4743078514516,2167.4743078514516,2125.89952735297,2155.859375,4547802,0.0,0.0
2021-08-24 00:00:00+05:30,2158.551341675472,2185.420398717191,2149.129755882636,2177.145263671875,5475452,0.0,0.0
2021-08-25 00:00:00+05:30,2178.839960119553,2213.336198229853,2173.5560639220794,2195.988525390625,6175126,0.0,0.0
2021-08-26 00:00:00+05:30,2201.37231892169,2238.1614600405505,2198.381323923155,2223.7548828125,8579105,0.0,0.0
2021-08-27 00:00:00+05:30,2230.2851480199884,2236.0178881188326,2209.3980827761898,2220.7138671875,4836812,0.0,0.0
2021-08-30 00:00:00+05:30,2243.2460879428886,2269.018590360811,2230.0857595751795,2263.435302734375,6473487,0.0,0.0
2021-08-31 00:00:00+05:30,2270.0652998926166,2276.894835514416,2235.5194066479253,2251.37158203125,12223037,0.0,0.0
2021-09-01 00:00:00+05:30,2266.177114426146,2286.017283045029,2256.20713152062,2260.294921875,5143640,0.0,0.0
2021-09-02 00:00:00+05:30,2248.231301438561,2300.8728635196585,2248.231301438561,2287.512939453125,4595048,0.0,0.0
2021-09-03 00:00:00+05:30,2303.066195687016,2387.8110557014734,2295.5887080386815,2381.33056640625,14151629,0.0,0.0
2021-09-06 00:00:00+05:30,2405.75681627996,2472.5557001136763,2404.759818013785,2418.319091796875,15525644,0.0,0.0
2021-09-07 00:00:00+05:30,2422.705814185862,2450.6217659542585,2404.7598451918925,2433.572998046875,8006968,0.0,0.0
2021-09-08 00:00:00+05:30,2444.6399202314333,2446.6339169037265,2399.4259483240667,2424.052001953125,6600210,0.0,0.0
2021-09-09 00:00:00+05:30,2420.6119930828536,2430.5323205575173,2408.847608268214,2418.319091796875,4136538,0.0,0.0
2021-09-13 00:00:00+05:30,2425.69689410059,2425.69689410059,2360.94190239093,2364.431396484375,7527598,0.0,0.0
2021-09-14 00:00:00+05:30,2367.870963721802,2386.8139314315767,2358.897979017172,2361.340576171875,4111205,0.0,0.0
2021-09-15 00:00:00+05:30,2361.3905006786927,2388.558704665813,2361.3905006786927,2371.1611328125,4186300,0.0,0.0
2021-09-16 00:00:00+05:30,2374.401261220543,2429.4355166401615,2359.8948878166666,2420.9111328125,6206657,0.0,0.0
2021-09-17 00:00:00+05:30,2438.6577730735635,2448.478303414916,2368.469192094739,2383.374267578125,16098099,0.0,0.0
2021-09-20 00:00:00+05:30,2364.979872749879,2411.091046229765,2362.8860788611864,2387.1630859375,5436385,0.0,0.0
2021-09-21 00:00:00+05:30,2397.780837615465,2409.346114902211,2376.8438739606104,2397.481689453125,4576111,0.0,0.0
2021-09-22 00:00:00+05:30,2400.7718841609235,2434.6698260469166,2391.0511508259697,2423.204345703125,5074612,0.0,0.0
2021-09-23 00:00:00+05:30,2440.0535966918683,2489.50481084224,2438.159397242571,2482.426025390625,7267883,0.0,0.0
2021-09-24 00:00:00+05:30,2496.035069906067,2497.92926925775,2464.5797257761938,2475.24755859375,7011181,0.0,0.0
2021-09-27 00:00:00+05:30,2479.534776729963,2522.305906516713,2467.8699452797396,2516.872314453125,7095022,0.0,0.0
2021-09-28 00:00:00+05:30,2526.393736287121,2557.2008869316096,2505.257420639837,2540.401611328125,8323269,0.0,0.0
2021-09-29 00:00:00+05:30,2562.285587296363,2562.285587296363,2512.4855717423347,2520.26220703125,4485721,0.0,0.0
2021-09-30 00:00:00+05:30,2517.420728554195,2526.992009677359,2492.844817616772,2511.68798828125,6272085,0.0,0.0
2021-10-01 00:00:00+05:30,2494.4397991187157,2532.176281397291,2487.510709751066,2516.12451171875,4134544,0.0,0.0
2021-10-04 00:00:00+05:30,2545.336603568867,2567.1211133048664,2529.434529717355,2548.47705078125,5038910,0.0,0.0
2021-10-05 00:00:00+05:30,2547.430457848563,2604.159563847986,2539.7037210109593,2601.367919921875,6245770,0.0,0.0
2021-10-06 00:00:00+05:30,2612.085713057,2612.085713057,2543.442524421358,2552.166259765625,4734472,0.0,0.0
2021-10-07 00:00:00+05:30,2587.2107269457274,2590.949470770793,2559.992623217686,2564.678466796875,2924370,0.0,0.0
2021-10-08 00:00:00+05:30,2577.4898362784056,2676.3421196394006,2573.751092680671,2663.231689453125,7279003,0.0,0.0
2021-10-11 00:00:00+05:30,2693.2911681701135,2711.8354343119818,2637.4096069797356,2644.6875,6815737,0.0,0.0
2021-10-12 00:00:00+05:30,2637.0606253561605,2674.9465625068347,2633.3218815583964,2659.792236328125,3083747,0.0,0.0
2021-10-13 00:00:00+05:30,2670.9585210510654,2711.336953340191,2661.2876859497965,2686.860595703125,4596429,0.0,0.0
2021-10-14 00:00:00+05:30,2692.244534262926,2709.293059638986,2679.1338601958696,2692.294189453125,3979730,0.0,0.0
2021-10-18 00:00:00+05:30,2660.58972310013,2736.7602947793257,2654.30858521744,2699.47265625,6273850,0.0,0.0
2021-10-19 00:00:00+05:30,2715.624017349769,2743.091369187509,2699.8713955332682,2723.64990234375,4076617,0.0,0.0
2021-10-20 00:00:00+05:30,2734.517166036606,2734.517166036606,2683.4210016908305,2692.294189453125,5865926,0.0,0.0
2021-10-21 00:00:00+05:30,2719.21320341813,2719.811499791468,2595.3860569845506,2614.628173828125,9613812,0.0,0.0
2021-10-22 00:00:00+05:30,2612.135493684624,2656.9006190949613,2603.6610083043497,2619.51318359375,5089178,0.0,0.0
2021-10-25 00:00:00+05:30,2671.9554530165365,2671.9554530165365,2562.285639646455,2593.990234375,7937067,0.0,0.0
2021-10-26 00:00:00+05:30,2609.2444713303466,2660.8887909793707,2595.3361496632783,2653.0625,4499706,0.0,0.0
2021-10-27 00:00:00+05:30,2644.039438645658,2668.7650446720154,2612.085595089066,2619.51318359375,4567140,0.0,0.0
2021-10-28 00:00:00+05:30,2612.135470326289,2630.0315406112813,2582.7240213283403,2590.7998046875,4562471,0.0,0.0
2021-10-29 00:00:00+05:30,2588.3570642765076,2588.3570642765076,2494.1906226101037,2528.636962890625,6568539,0.0,0.0
2021-11-01 00:00:00+05:30,2528.6369769767257,2548.3276937023206,2486.6135953533194,2530.182373046875,7144532,0.0,0.0
2021-11-02 00:00:00+05:30,2537.3607342650207,2540.3517292366496,2487.760067652178,2493.29345703125,4877652,0.0,0.0
2021-11-03 00:00:00+05:30,2498.5275821810974,2512.435659471616,2453.612761095098,2476.14501953125,5533120,0.0,0.0
2021-11-04 00:00:00+05:30,2485.4669290640645,2497.3810103827304,2482.5258326828066,2491.349365234375,787160,0.0,0.0
2021-11-08 00:00:00+05:30,2511.837513711134,2512.4358100766517,2449.0266184592174,2494.43994140625,9385607,0.0,0.0
2021-11-09 00:00:00+05:30,2497.4807919694704,2521.3089544578784,2479.5847208043815,2514.130615234375,7237470,0.0,0.0
2021-11-10 00:00:00+05:30,2509.1455549678662,2550.3216331446833,2496.134678564441,2542.245849609375,4731975,0.0,0.0
2021-11-11 00:00:00+05:30,2532.4256045911507,2562.7841544322387,2527.9391121986414,2546.882080078125,4948422,0.0,0.0
2021-11-12 00:00:00+05:30,2555.206862663954,2590.9493493192663,2549.3246700180334,2585.31640625,4020744,0.0,0.0
2021-11-15 00:00:00+05:30,2592.195569346856,2594.3889169162844,2562.285620469777,2570.062255859375,2216708,0.0,0.0
2021-11-16 00:00:00+05:30,2564.3296475604075,2567.2707440030454,2487.5108762281934,2510.342041015625,5232292,0.0,0.0
2021-11-17 00:00:00+05:30,2491.4488009395104,2491.4488009395104,2453.612764928248,2456.603759765625,4708235,0.0,0.0
2021-11-18 00:00:00+05:30,2452.615850316224,2481.5288013971876,2442.6957657820726,2465.8759765625,3925345,0.0,0.0
2021-11-22 00:00:00+05:30,2428.7877111628595,2441.648892161885,2343.9430565425037,2356.65478515625,11133364,0.0,0.0
2021-11-23 00:00:00+05:30,2326.0469179697043,2394.0421529234964,2302.069060322896,2378.6884765625,11688406,0.0,0.0
2021-11-24 00:00:00+05:30,2372.8560467324673,2402.6661997043484,2336.5155059588174,2344.341796875,7762564,0.0,0.0
2021-11-25 00:00:00+05:30,2365.8769026678065,2494.4896799304056,2350.0743826720413,2485.466796875,19568487,0.0,0.0
2021-11-26 00:00:00+05:30,2460.392410822457,2470.1630426748466,2394.291375995369,2405.358154296875,7274686,0.0,0.0
2021-11-29 00:00:00+05:30,2431.7786881252314,2492.4957881617347,2391.8987555146437,2434.17138671875,11226147,0.0,0.0
2021-11-30 00:00:00+05:30,2460.591880370074,2468.4680698201337,2381.6795598517933,2398.1796875,14847511,0.0,0.0
2021-12-01 00:00:00+05:30,2425.6967854586796,2466.5737144368163,2417.820596506492,2459.5947265625,4663276,0.0,0.0
2021-12-02 00:00:00+05:30,2462.2867865358894,2488.707242920577,2454.211245912043,2475.3974609375,5870468,0.0,0.0
2021-12-03 00:00:00+05:30,2490.9005427704064,2491.000339967024,2392.7960039707255,2401.021240234375,8871172,0.0,0.0
2021-12-06 00:00:00+05:30,2408.7479130865195,2417.72089786209,2350.0744652742555,2355.50830078125,4768334,0.0,0.0
2021-12-07 00:00:00+05:30,2369.01735455753,2396.7838538885276,2352.9159297740953,2374.700439453125,5185007,0.0,0.0
2021-12-08 00:00:00+05:30,2416.823786948641,2424.5006255282537,2399.0771677152798,2410.841796875,4035437,0.0,0.0
2021-12-09 00:00:00+05:30,2427.690851243721,2467.4709858989327,2417.720868281735,2449.076416015625,6098050,0.0,0.0
2021-12-10 00:00:00+05:30,2432.9250286863626,2458.597734142227,2423.0548431751813,2451.56884765625,3860176,0.0,0.0
2021-12-13 00:00:00+05:30,2466.0754346081217,2466.6737309850955,2396.7840488368406,2402.4169921875,5954148,0.0,0.0
2021-12-14 00:00:00+05:30,2372.8559187140877,2398.7778741286115,2366.2756326688254,2373.00537109375,5995586,0.0,0.0
2021-12-15 00:00:00+05:30,2376.8440467883397,2397.781011965586,2354.0128821248427,2366.076416015625,4322855,0.0,0.0
2021-12-16 00:00:00+05:30,2398.4787276273664,2408.2493595104147,2361.5398924544575,2396.68408203125,4504829,0.0,0.0
2021-12-17 00:00:00+05:30,2390.851758463966,2400.7718426037995,2313.035994535222,2333.424560546875,9714489,0.0,0.0
2021-12-20 00:00:00+05:30,2310.892591026833,2310.892591026833,2240.3549617899507,2270.51416015625,6611376,0.0,0.0
2021-12-21 00:00:00+05:30,2304.412053049675,2338.957945806855,2285.3193900986967,2304.312255859375,5924071,0.0,0.0
2021-12-22 00:00:00+05:30,2317.9212775650944,2364.7801982161445,2315.03007982421,2358.997802734375,8149415,0.0,0.0
2021-12-23 00:00:00+05:30,2366.87388130384,2372.8558708943297,2350.971807657343,2358.150146484375,4186912,0.0,0.0
2021-12-24 00:00:00+05:30,2362.88609031248,2384.8200540200223,2330.5335425254157,2365.677734375,3639616,0.0,0.0
2021-12-27 00:00:00+05:30,2354.4614172554657,2370.861990840233,2341.0518386128856,2363.13525390625,1853948,0.0,0.0
2021-12-28 00:00:00+05:30,2368.469316526366,2397.631517511601,2365.9269221178893,2391.20068359375,2941883,0.0,0.0
2021-12-29 00:00:00+05:30,2383.822850038209,2411.738801439744,2374.94966284869,2395.288330078125,7118779,0.0,0.0
2021-12-30 00:00:00+05:30,2392.7959321419276,2397.7310250704127,2338.5593217098262,2352.018798828125,13537254,0.0,0.0
2021-12-31 00:00:00+05:30,2365.87704318232,2376.7442276441857,2352.916064858944,2361.04150390625,4373768,0.0,0.0
2022-01-03 00:00:00+05:30,2357.9010391857955,2400.722068573171,2356.4554402957606,2396.634521484375,2502073,0.0,0.0
2022-01-04 00:00:00+05:30,2408.6481556524127,2453.61287746646,2396.783972949764,2450.7216796875,5006225,0.0,0.0
2022-01-05 00:00:00+05:30,2454.609727544372,2469.564701513976,2425.646879275016,2462.18701171875,5373618,0.0,0.0
2022-01-06 00:00:00+05:30,2443.8421294427967,2446.633773301715,2401.768850808407,2409.246337890625,6667483,0.0,0.0
2022-01-07 00:00:00+05:30,2423.653097916266,2450.6718506498387,2404.3114272282137,2428.68798828125,6051239,0.0,0.0
2022-01-10 00:00:00+05:30,2444.6398611342543,2449.624852694479,2408.797820497796,2430.681884765625,4267365,0.0,0.0
2022-01-11 00:00:00+05:30,2428.687833971453,2467.520868677904,2427.6908356816452,2448.17919921875,7478681,0.0,0.0
2022-01-12 00:00:00+05:30,2463.8819074873045,2517.370768051164,2457.600769617678,2513.532470703125,6830402,0.0,0.0
2022-01-13 00:00:00+05:30,2513.68206604036,2533.372783265664,2500.870540001537,2527.68994140625,5471871,0.0,0.0
2022-01-14 00:00:00+05:30,2527.3906689433893,2559.5937624402804,2518.2682319393116,2531.378662109375,9197773,0.0,0.0
2022-01-17 00:00:00+05:30,2530.3816416580958,2557.3005952927565,2529.3846433753306,2544.5888671875,3708822,0.0,0.0
2022-01-18 00:00:00+05:30,2547.0815154531874,2554.658800219162,2508.1985800964303,2514.23046875,2868235,0.0,0.0
2022-01-19 00:00:00+05:30,2522.4056942003244,2534.3696737775595,2501.468729940164,2514.031005859375,4502155,0.0,0.0
2022-01-20 00:00:00+05:30,2492.5456870248768,2502.4158729839332,2447.630864235854,2470.013427734375,7612203,0.0,0.0
2022-01-21 00:00:00+05:30,2444.6398499045354,2494.7390148546588,2444.6398499045354,2470.412353515625,6155759,0.0,0.0
2022-01-24 00:00:00+05:30,2467.57084123641,2497.2315412472312,2348.030840068519,2370.76220703125,10092511,0.0,0.0
2022-01-25 00:00:00+05:30,2342.4974096224732,2381.479897193935,2298.0810865777744,2366.126220703125,11311456,0.0,0.0
2022-01-27 00:00:00+05:30,2328.9879933481316,2349.027756236201,2304.1129348233376,2331.081787109375,9239426,0.0,0.0
2022-01-28 00:00:00+05:30,2357.9010267106564,2368.7682110351275,2321.410790836922,2328.838623046875,6769154,0.0,0.0
2022-01-31 00:00:00+05:30,2353.11537769909,2399.1766512354734,2349.1273844334673,2379.436279296875,5604308,0.0,0.0
2022-02-01 00:00:00+05:30,2400.7719134099784,2413.334189389774,2340.054814125807,2371.559814453125,6092033,0.0,0.0
2022-02-02 00:00:00+05:30,2399.7748243089923,2399.7748243089923,2367.970677012587,2376.395263671875,4623163,0.0,0.0
2022-02-03 00:00:00+05:30,2384.8199273124537,2394.241512541056,2340.1543549086564,2345.687744140625,4417864,0.0,0.0
2022-02-04 00:00:00+05:30,2333.9730811744257,2341.4006700215937,2314.132911850072,2324.30224609375,5104761,0.0,0.0
2022-02-07 00:00:00+05:30,2334.969934806627,2349.7255577986602,2298.0809990304338,2310.144775390625,4944725,0.0,0.0
2022-02-08 00:00:00+05:30,2323.654123035017,2352.916122171757,2303.066204329135,2348.97802734375,5566080,0.0,0.0
2022-02-09 00:00:00+05:30,2364.0324325596034,2380.0343040297907,2350.922002217393,2376.345458984375,5300891,0.0,0.0
2022-02-10 00:00:00+05:30,2388.508759647062,2388.508759647062,2358.0007579541807,2373.90283203125,5752361,0.0,0.0
2022-02-11 00:00:00+05:30,2366.126154361728,2377.3423849470305,2337.0637520304786,2369.2666015625,7357863,0.0,0.0
2022-02-14 00:00:00+05:30,2333.225366075212,2347.8811929972444,2306.0571612998465,2331.530517578125,4947109,0.0,0.0
